year,district_label,name,filing_status,filing_date,pdf_label,pdf_url,district,candidate,candidate_norm,candidate_key,page_layout
2024,District 1,Joe Allen,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/joe-allen-aud-120-2/download,1,Joe Allen,joe allen,2024|1|joe allen,heading_list
2024,District 1,Candace Avalos,Qualified,"July 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/candace-avalos-aud-120/download,1,Candace Avalos,candace avalos,2024|1|candace avalos,heading_list
2024,District 1,Doug Clove,Qualified,"June 26, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/doug-clove/download,1,Doug Clove,doug clove,2024|1|doug clove,heading_list
2024,District 1,Jamie Dunphy,Qualified,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/jamie-dunphy-aud-120/download,1,Jamie Dunphy,jamie dunphy,2024|1|jamie dunphy,heading_list
2024,District 1,Timur Ender,Qualified,"June 7, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/timur-ender-aud-120/download,1,Timur Ender,timur ender,2024|1|timur ender,heading_list
2024,District 1,Noah Ernst,Qualified,"July 16, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/ernst-aud-120/download,1,Noah Ernst,noah ernst,2024|1|noah ernst,heading_list
2024,District 1,Joe Furi,Qualified,"August 12, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/furi-aud-120/download,1,Joe Furi,joe furi,2024|1|joe furi,heading_list
2024,District 1,Terrence Hayes,Qualified,"July 19, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/hayes-aud-120/download,1,Terrence Hayes,terrence hayes,2024|1|terrence hayes,heading_list
2024,District 1,David Linn,Qualified,"August 7, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/linn-aud-120/download,1,David Linn,david linn,2024|1|david linn,heading_list
2024,District 1,Peggy Sue Owens,Qualified,"June 13, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/p-owens-aud-120/download,1,Peggy Sue Owens,peggy sue owens,2024|1|peggy sue owens,heading_list
2024,District 1,Peggy Sue Owens,Qualified,"June 13, 2024",Candidate Filing (original),https://www.portland.gov/auditor/elections/documents/owens-aud-original/download,1,Peggy Sue Owens,peggy sue owens,2024|1|peggy sue owens,heading_list
2024,District 1,Steph Routh,Qualified,"June 18, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/steph-routh-aud-120/download,1,Steph Routh,steph routh,2024|1|steph routh,heading_list
2024,District 1,Deian Salazar,Qualified,"August 26, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/deian-salazar-aud-120-2024/download,1,Deian Salazar,deian salazar,2024|1|deian salazar,heading_list
2024,District 1,Michael (Mike) Sands,Qualified,"June 10, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/mike-sands-aud-120/download,1,Michael (Mike) Sands,michael mike sands,2024|1|michael mike sands,heading_list
2024,District 1,Thomas Shervey,Qualified,"July 25, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/shervey-aud-120/download,1,Thomas Shervey,thomas shervey,2024|1|thomas shervey,heading_list
2024,District 1,Loretta Smith,Qualified,"August 26, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/loretta-smith-aud-120-2024/download,1,Loretta Smith,loretta smith,2024|1|loretta smith,heading_list
2024,District 1,Cayle Tern,Qualified,"July 11, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/cayle-tern-aud-120-ammended/download,1,Cayle Tern,cayle tern,2024|1|cayle tern,heading_list
2024,District 1,Cayle Tern,Qualified,"July 11, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/cayle-tern-aud-120-original/download,1,Cayle Tern,cayle tern,2024|1|cayle tern,heading_list
2024,District 2,James Armstrong,Qualified,"July 24, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/armstrong-aud-120/download,2,James Armstrong,james armstrong,2024|2|james armstrong,heading_list
2024,District 2,Reuben Berlin,Qualified,"August 23, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/berlin-aud-120/download,2,Reuben Berlin,reuben berlin,2024|2|reuben berlin,heading_list
2024,District 2,Michelle DePass,Qualified,"August 26, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/depass-aud-120/download,2,Michelle DePass,michelle depass,2024|2|michelle depass,heading_list
2024,District 2,Marnie Glickman,Qualified,"August 13, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/glickman-aud-120-0/download,2,Marnie Glickman,marnie glickman,2024|2|marnie glickman,heading_list
2024,District 2,Mariah Hudson,Qualified,"June 10, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/mariah-hudson-aud-120/download,2,Mariah Hudson,mariah hudson,2024|2|mariah hudson,heading_list
2024,District 2,Sameer Kanal,Qualified,"August 27, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/kanal-aud-120/download,2,Sameer Kanal,sameer kanal,2024|2|sameer kanal,heading_list
2024,District 2,Debbie Kitchin,Qualified,"August 22, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/kitchin-aud-120/download,2,Debbie Kitchin,debbie kitchin,2024|2|debbie kitchin,heading_list
2024,District 2,Michael (Mike) Marshall,Qualified,"August 5, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/marshall-aud-120-ammended/download,2,Michael (Mike) Marshall,michael mike marshall,2024|2|michael mike marshall,heading_list
2024,District 2,Michael (Mike) Marshall,Qualified,"August 5, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/marshall-aud-120-original/download,2,Michael (Mike) Marshall,michael mike marshall,2024|2|michael mike marshall,heading_list
2024,District 2,Will Mespelt,Qualified,"August 22, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/mespelt-aud-120/download,2,Will Mespelt,will mespelt,2024|2|will mespelt,heading_list
2024,District 2,Chris Olson,Qualified,"June 18, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/chris-olson-aud-120/download,2,Chris Olson,chris olson,2024|2|chris olson,heading_list
2024,District 2,Jennifer Park,Qualified,"June 20, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/jennifer-park/download,2,Jennifer Park,jennifer park,2024|2|jennifer park,heading_list
2024,District 2,Tiffani Penson,Qualified,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tiffani-penson-aud-120/download,2,Tiffani Penson,tiffani penson,2024|2|tiffani penson,heading_list
2024,District 2,Antonio Jamal PettyJohnBlue,Qualified,"August 26, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/pettyjohnblue-aud-120/download,2,Antonio Jamal PettyJohnBlue,antonio jamal pettyjohnblue,2024|2|antonio jamal pettyjohnblue,heading_list
2024,District 2,Elana Pirtle-Guiney,Qualified,"June 5, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/elana-pirtle-guiney-aud-120-1/download,2,Elana Pirtle-Guiney,elana pirtle guiney,2024|2|elana pirtle guiney,heading_list
2024,District 2,Dan Ryan,Qualified,"June 20, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/ryan-aud-120/download,2,Dan Ryan,dan ryan,2024|2|dan ryan,heading_list
2024,District 2,Sam Sachs,Qualified,"August 6, 2024",Candidate Filing Application (as amended),https://www.portland.gov/auditor/elections/documents/sachs-aud-120-amended/download,2,Sam Sachs,sam sachs,2024|2|sam sachs,heading_list
2024,District 2,Sam Sachs,Qualified,"August 6, 2024",Candidate Filing Application (original),https://www.portland.gov/auditor/elections/documents/sachs-aud-120/download,2,Sam Sachs,sam sachs,2024|2|sam sachs,heading_list
2024,District 2,Bob Simril,Qualified,"June 10, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/bob-simril-aud-120/download,2,Bob Simril,bob simril,2024|2|bob simril,heading_list
2024,District 2,Laura Streib,Qualified,"August 14, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/streib-aud-120/download,2,Laura Streib,laura streib,2024|2|laura streib,heading_list
2024,District 2,Jonathan Tasini,Qualified,"June 20, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/tasini-aud-120/download,2,Jonathan Tasini,jonathan tasini,2024|2|jonathan tasini,heading_list
2024,District 2,Liz Taylor,Qualified,"June 20, 2024",Candidate Filing Application,https://www.portland.gov/auditor/elections/documents/taylor-dixon-aud-120/download,2,Liz Taylor,liz taylor,2024|2|liz taylor,heading_list
