year,district,candidate_key,canonical_candidate,total_amount,total_contribution_count,average_contribution,median_contribution
2024,3,2024|3|philippe knab,Philippe Knab,5115.0,47,108.82978723404256,50.0
2024,3,2024|3|kelly janes kj,Kelly Janes (KJ),4730.0,66,71.66666666666667,25.0
2024,3,2024|3|jonathan jon walker,Jonathan (Jon) Walker,3842.5,97,39.61340206185567,25.0
2024,3,2024|3|dan gilk,Dan Gilk,3490.0,40,87.25,25.0
2024,3,2024|3|matthew matt anderson,Matthew (Matt) Anderson,710.0,6,118.33333333333333,75.0
2024,4,2024|4|olivia clark,Olivia Clark,95639.0,1172,81.6032423208191,50.0
2024,4,2024|4|stanley penkin,Stanley Penkin,61847.0,830,74.5144578313253,25.0
2024,4,2024|4|mitch green,Mitch Green,60464.56,1568,38.56158163265306,20.0
2024,4,2024|4|eli arnold,Eli Arnold,50778.15,940,54.0193085106383,25.0
2024,4,2024|4|ben hufford,Ben Hufford,49074.17,662,74.130166163142,26.0
2024,4,2024|4|chad lykins,Chad Lykins,47007.66,962,48.864511434511435,25.0
2024,4,2024|4|eric zimmerman,Eric Zimmerman,41878.55,522,80.2271072796935,25.0
2024,4,2024|4|tony morse,Tony Morse,41809.6,554,75.46859205776173,25.0
2024,4,2024|4|bob weinstein,Bob Weinstein,33919.91,473,71.71228329809726,30.0
2024,4,2024|4|moses ross,Moses Ross,27896.63,1021,27.322850146914792,5.0
2024,4,2024|4|lisa freeman,Lisa Freeman,25827.58,553,46.70448462929476,20.0
2024,4,2024|4|sarah silkie,Sarah Silkie,25477.64,1017,25.05176007866273,5.0
2024,4,2024|4|mike dinapoli,Mike DiNapoli,7289.0,131,55.6412213740458,25.0
2024,4,2024|4|chris henry,Chris Henry,5474.24,589,9.294125636672325,5.0
2024,4,2024|4|andra vltavin,Andra Vltavín,800.0,3,266.6666666666667,250.0
2024,4,2024|4|michael trimble,Michael Trimble,509.0,29,17.551724137931036,20.0
2024,4,2024|4|john toran,John Toran,180.0,11,16.363636363636363,10.0
