year,contest_type,office,district,profile_key,candidate,spending_bin,spending_amount,spending_count,profile_total_spending,profile_total_count,spending_amount_share,spending_count_share,source_file_stem,source_candidate_name,canonical_candidate,candidate_key,linkage_status
2026,city_council,Portland City Council,3,2026|3|orestar|novick,Novick,Medium,16394.3,96,1081644.06,662,0.015156834495074099,0.14501510574018128,Novick,Novick,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|novick,Novick,Large,75499.01,129,1081644.06,662,0.06980023539351753,0.19486404833836857,Novick,Novick,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|novick,Novick,Mega,975917.12,141,1081644.06,662,0.9022534825365749,0.21299093655589124,Novick,Novick,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|sollitt,Sollitt,Micro,255.75,25,2660.56,40,0.09612637940884626,0.625,Sollitt,Sollitt,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|sollitt,Sollitt,Small,333.37,5,2660.56,40,0.12530068857684096,0.125,Sollitt,Sollitt,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|sollitt,Sollitt,Medium,1165.55,8,2660.56,40,0.43808446342123464,0.2,Sollitt,Sollitt,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|sollitt,Sollitt,Large,905.89,2,2660.56,40,0.34048846859307813,0.05,Sollitt,Sollitt,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|sollitt,Sollitt,Mega,0.0,0,2660.56,40,0.0,0.0,Sollitt,Sollitt,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|zimmerman,Zimmerman,Micro,70.78,14,7901.029999999999,35,0.008958325686650982,0.4,Zimmerman,Zimmerman,,,source_only
2026,city_council,Portland City Council,3,2026|3|orestar|zimmerman,Zimmerman,Small,212.13,6,7901.029999999999,35,0.026848398246810862,0.17142857142857143,Zimmerman,Zimmerman,,,source_only
