scope,district,outcome,predictor,family,measure,n,pearson_r,pearson_p,spearman_r,spearman_p,abs_pearson_r,abs_spearman_r,pearson_p_fdr,spearman_p_fdr
district,2,mention_share,amount_share_micro,bin_shares,dollar share,19,-0.4912430559416571,0.03268618887869858,-0.6561403508771929,0.0022822886812038415,0.4912430559416571,0.6561403508771929,0.04740543566706457,0.005325340256142297
district,2,mention_share,expenditure_share_micro,bin_shares,other,19,-0.5887765479708447,0.007997525013937867,-0.5824561403508772,0.008875793988827064,0.5887765479708447,0.5824561403508772,0.015995050027875733,0.015532639480447362
district,2,mention_share,amount_share_small,bin_shares,dollar share,19,-0.5015529800884803,0.02868056125167318,-0.3649122807017544,0.12449718528073025,0.5015529800884803,0.3649122807017544,0.04740543566706457,0.1383148069251861
district,2,mention_share,expenditure_share_small,bin_shares,other,19,0.5900878613227623,0.007824466132583231,0.6052631578947367,0.006033813164502903,0.5900878613227623,0.6052631578947367,0.015995050027875733,0.012067626329005807
district,2,mention_share,amount_share_medium,bin_shares,dollar share,19,-0.4884065868086468,0.033861025476474696,-0.5368421052631579,0.017790451903171155,0.4884065868086468,0.5368421052631579,0.04740543566706457,0.027674036293821796
district,2,mention_share,expenditure_share_medium,bin_shares,other,19,0.16969839229106662,0.48734088790031527,0.07543859649122807,0.758886868626276,0.16969839229106662,0.07543859649122807,0.48734088790031527,0.758886868626276
district,2,mention_share,amount_share_large,bin_shares,dollar share,19,-0.6493650061447955,0.0026236792382256812,-0.7912280701754386,5.4729400232003095e-05,0.6493650061447955,0.7912280701754386,0.007346301867031908,0.0003831058016240217
district,2,mention_share,expenditure_share_large,bin_shares,other,19,-0.3206452729849778,0.18075351743361603,-0.3614035087719299,0.12843517785910138,0.3206452729849778,0.3614035087719299,0.21087910367255205,0.1383148069251861
district,2,mention_share,amount_share_mega,bin_shares,dollar share,19,0.6630110475085873,0.001974594875560026,0.7947368421052632,4.7999636319209996e-05,0.6630110475085873,0.7947368421052632,0.006911082064460092,0.0003831058016240217
district,2,mention_share,expenditure_share_mega,bin_shares,other,19,0.7026359502307948,0.000794286501458363,0.7333333333333334,0.0003534246381327733,0.7026359502307948,0.7333333333333334,0.005560005510208541,0.0012369862334647066
district,2,first_place_share,total_spending,totals,other,19,0.501257170348598,0.028789865509836404,0.736842105263158,0.0003199884368060791,0.501257170348598,0.736842105263158,0.06064604013638134,0.001119959528821277
district,2,first_place_share,expenditure_count,totals,record count,19,0.21219930335057763,0.38312368581253853,0.37209305907642115,0.11670608715535581,0.21219930335057763,0.37209305907642115,0.4125947385673492,0.1485350200159074
district,2,first_place_share,average_expenditure,totals,other,19,0.5284471620704352,0.020019273601860094,0.6684210526315789,0.0017573316440074721,0.5284471620704352,0.6684210526315789,0.06064604013638134,0.0049205286032209215
district,2,first_place_share,median_expenditure,totals,other,19,0.227130986488092,0.3497210502532434,0.34210526315789475,0.1516719606843407,0.227130986488092,0.34210526315789475,0.40800789196211734,0.16333903458313612
district,2,first_place_share,amount_share_micro,bin_shares,dollar share,19,-0.39246776851338244,0.0965019205355106,-0.6403508771929824,0.0031424740051127424,0.39246776851338244,0.6403508771929824,0.15011409861079425,0.007332439345263066
district,2,first_place_share,expenditure_share_micro,bin_shares,other,19,-0.5261357090218933,0.02067021221619989,-0.5631578947368421,0.012051569533247411,0.5261357090218933,0.5631578947368421,0.06064604013638134,0.024103139066494823
district,2,first_place_share,amount_share_small,bin_shares,dollar share,19,-0.36502365309618745,0.12437360625657487,-0.3614035087719299,0.12843517785910138,0.36502365309618745,0.3614035087719299,0.1741230487592048,0.14984104083561828
district,2,first_place_share,expenditure_share_small,bin_shares,other,19,0.6099979669583278,0.005549352606598196,0.5491228070175439,0.014889997605272242,0.6099979669583278,0.5491228070175439,0.05989817067462861,0.026057495809226425
district,2,first_place_share,amount_share_medium,bin_shares,dollar share,19,-0.3985655999730096,0.09098281195411165,-0.5368421052631579,0.017790451903171155,0.3985655999730096,0.5368421052631579,0.15011409861079425,0.027674036293821796
district,2,first_place_share,expenditure_share_medium,bin_shares,other,19,0.06705560329440967,0.7850437845055341,0.02982456140350877,0.903530415784872,0.06705560329440967,0.02982456140350877,0.7850437845055341,0.903530415784872
district,2,first_place_share,amount_share_large,bin_shares,dollar share,19,-0.4971976547455174,0.03032302006819067,-0.8210526315789475,1.6458315542989006e-05,0.4971976547455174,0.8210526315789475,0.06064604013638134,0.00014461197708010034
district,2,first_place_share,expenditure_share_large,bin_shares,other,19,-0.26261759864864564,0.2773825423950854,-0.39824561403508774,0.09126656430719732,0.26261759864864564,0.39824561403508774,0.3530323266846542,0.12777319003007623
district,2,first_place_share,amount_share_mega,bin_shares,dollar share,19,0.5104656961749409,0.025536505162912906,0.8157894736842105,2.0658853868585763e-05,0.5104656961749409,0.8157894736842105,0.06064604013638134,0.00014461197708010034
district,2,first_place_share,expenditure_share_mega,bin_shares,other,19,0.584689976543294,0.008556881524946944,0.7789473684210525,8.503539208142192e-05,0.584689976543294,0.7789473684210525,0.05989817067462861,0.00039683182971330235
district,3,mention_share,total_spending,totals,other,16,0.7465594813972973,0.0008930671247661887,0.7999999999999999,0.00019857097280000065,0.7465594813972973,0.7999999999999999,0.006251469873363321,0.002779993619200009
district,3,mention_share,expenditure_count,totals,record count,16,0.8903808148874006,3.7996557563194994e-06,0.6637235056626809,0.005055118789637934,0.8903808148874006,0.6637235056626809,5.3195180588472996e-05,0.011795277175821847
district,3,mention_share,average_expenditure,totals,other,16,0.5583475691425301,0.024584520887074135,0.7058823529411764,0.0022459006010513297,0.5583475691425301,0.7058823529411764,0.05736388206983965,0.007860652103679654
district,3,mention_share,median_expenditure,totals,other,16,-0.0670593312403893,0.8050975087402669,0.108983917898817,0.6878504298109271,0.0670593312403893,0.108983917898817,0.867028086335672,0.8024921681127484
district,3,mention_share,amount_share_micro,bin_shares,dollar share,16,-0.4304901737319141,0.09600871713355408,-0.44705882352941173,0.08253692339537141,0.4304901737319141,0.44705882352941173,0.1493468933188619,0.1283907697261333
district,3,mention_share,expenditure_share_micro,bin_shares,other,16,-0.028169943069571823,0.9175192970884755,0.07505520795742067,0.7823508285466045,0.028169943069571823,0.07505520795742067,0.9175192970884755,0.842531661511728
district,3,mention_share,amount_share_small,bin_shares,dollar share,16,-0.43805501269290376,0.08967718443947531,-0.5823529411764706,0.017932734131035365,0.43805501269290376,0.5823529411764706,0.1493468933188619,0.03138228472931189
district,3,mention_share,expenditure_share_small,bin_shares,other,16,-0.09054507860914715,0.7387667342731571,-0.25588235294117645,0.3387899080712459,0.09054507860914715,0.25588235294117645,0.867028086335672,0.4743058712997443
district,3,mention_share,amount_share_medium,bin_shares,dollar share,16,-0.5362065575038264,0.03226438890318442,-0.6647058823529411,0.0049673859374819995,0.5362065575038264,0.6647058823529411,0.06452877780636884,0.011795277175821847
district,3,mention_share,expenditure_share_medium,bin_shares,other,16,-0.08287606554249981,0.7602607169791273,0.1264705882352941,0.6406944408168839,0.08287606554249981,0.1264705882352941,0.867028086335672,0.8024921681127484
district,3,mention_share,amount_share_large,bin_shares,dollar share,16,-0.5981601438551307,0.014381760172329663,-0.7352941176470589,0.0011716155350991776,0.5981601438551307,0.7352941176470589,0.05033616060315382,0.005467539163796163
district,3,mention_share,expenditure_share_large,bin_shares,other,16,-0.21346437352069275,0.4273068296788266,-0.03823529411764706,0.8881976539853075,0.21346437352069275,0.03823529411764706,0.5982295615503572,0.8881976539853075
district,3,mention_share,amount_share_mega,bin_shares,dollar share,16,0.6691566181718769,0.004585044857889618,0.7437241079371797,0.0009574376064725436,0.6691566181718769,0.7437241079371797,0.021396876003484885,0.005467539163796163
district,3,mention_share,expenditure_share_mega,bin_shares,other,16,0.5731071098234686,0.020304383086030654,0.5837197181817704,0.017601229055858647,0.5731071098234686,0.5837197181817704,0.056852272640885826,0.03138228472931189
district,3,first_place_share,total_spending,totals,other,16,0.8283526411419199,7.380266503967164e-05,0.788235294117647,0.0002864656823918494,0.8283526411419199,0.788235294117647,0.0005166186552777015,0.004010519553485892
district,3,first_place_share,expenditure_count,totals,record count,16,0.9029848780799272,1.672643262412378e-06,0.6416484444987336,0.007376868278084648,0.9029848780799272,0.6416484444987336,2.3417005673773296e-05,0.01721269264886418
district,3,first_place_share,average_expenditure,totals,other,16,0.5964142151351848,0.014744468337323438,0.6558823529411765,0.005800736962231499,0.5964142151351848,0.6558823529411765,0.04665921875336173,0.0162420634942482
district,3,first_place_share,median_expenditure,totals,other,16,-0.004212062667351996,0.9876480709135897,0.22238610273947795,0.40776754221527023,0.004212062667351996,0.22238610273947795,0.9876480709135897,0.5189768719103439
district,3,first_place_share,amount_share_micro,bin_shares,dollar share,16,-0.34650132570835207,0.18859236078255687,-0.45,0.08029573654339643,0.34650132570835207,0.45,0.31716935656165285,0.12490447906750556
district,3,first_place_share,expenditure_share_micro,bin_shares,other,16,-0.12068143734469791,0.6561742030792754,-0.03237675637378931,0.9052501157298698,0.12068143734469791,0.03237675637378931,0.8351308039190778,0.9827505044191351
district,3,first_place_share,amount_share_small,bin_shares,dollar share,16,-0.33554533467097075,0.20389458636106256,-0.5441176470588236,0.029336337481376512,0.33554533467097075,0.5441176470588236,0.31716935656165285,0.051338590592408896
district,3,first_place_share,expenditure_share_small,bin_shares,other,16,0.018453669983658872,0.9459192895695561,-0.22352941176470587,0.40529834728275926,0.018453669983658872,0.22352941176470587,0.9876480709135897,0.5189768719103439
district,3,first_place_share,amount_share_medium,bin_shares,dollar share,16,-0.4433701989309509,0.0854108104611812,-0.6764705882352942,0.004008252390209358,0.4433701989309509,0.6764705882352942,0.1708216209223624,0.015905125939589766
district,3,first_place_share,expenditure_share_medium,bin_shares,other,16,-0.07605990879135877,0.7795039225601037,0.023529411764705882,0.931073583667659,0.07605990879135877,0.023529411764705882,0.9094212429867877,0.9827505044191351
district,3,first_place_share,amount_share_large,bin_shares,dollar share,16,-0.5784133372177007,0.018915433281536116,-0.6794117647058824,0.003793432669159745,0.5784133372177007,0.6794117647058824,0.04665921875336173,0.015905125939589766
district,3,first_place_share,expenditure_share_large,bin_shares,other,16,-0.2345642003198581,0.3818784199266012,-0.0058823529411764705,0.9827505044191351,0.2345642003198581,0.0058823529411764705,0.5346297878972417,0.9827505044191351
district,3,first_place_share,amount_share_mega,bin_shares,dollar share,16,0.5958935402620815,0.014854006752862869,0.6696480015689347,0.004544321697025647,0.5958935402620815,0.6696480015689347,0.04665921875336173,0.015905125939589766
district,3,first_place_share,expenditure_share_mega,bin_shares,other,16,0.5742573570933509,0.019996808037155027,0.6252023377479877,0.009602469542690685,0.5742573570933509,0.6252023377479877,0.04665921875336173,0.01920493908538137
district,4,mention_share,total_spending,totals,other,19,0.81463784672418,2.169185787483793e-05,0.7894736842105263,5.838691930954346e-05,0.81463784672418,0.7894736842105263,0.000303686010247731,0.0008174168703336085
district,4,mention_share,expenditure_count,totals,record count,19,0.5145096793784256,0.024202389514130146,0.6739798805912535,0.0015552112211452125,0.5145096793784256,0.6739798805912535,0.05722153894545332,0.005443239274008244
district,4,mention_share,average_expenditure,totals,other,19,0.6449435561081485,0.0028684818854851713,0.7070175438596492,0.0007119266564509038,0.6449435561081485,0.7070175438596492,0.0133862487989308,0.00430811458463957
district,4,mention_share,median_expenditure,totals,other,19,0.4361233796776194,0.06194646338405998,0.6000000000000001,0.006612317304156055,0.4361233796776194,0.6000000000000001,0.07884095339789451,0.01322463460831211
district,4,mention_share,amount_share_micro,bin_shares,dollar share,19,-0.46514672466794205,0.044773906633600376,-0.5350877192982456,0.018239096545756565,0.46514672466794205,0.5350877192982456,0.06441173872591177,0.028371927960065765
district,4,mention_share,expenditure_share_micro,bin_shares,other,19,-0.47253556740261476,0.04105082197499533,-0.6000000000000001,0.006612317304156055,0.47253556740261476,0.6000000000000001,0.06441173872591177,0.01322463460831211
district,4,mention_share,amount_share_small,bin_shares,dollar share,19,-0.47398421877712626,0.040349664510189225,-0.6157894736842106,0.005000516994406029,0.47398421877712626,0.6157894736842106,0.06441173872591177,0.01322463460831211
district,4,mention_share,expenditure_share_small,bin_shares,other,19,0.02225781015930922,0.9279346927679324,0.03684210526315789,0.8809707676679907,0.02225781015930922,0.03684210526315789,0.9279346927679324,0.8809707676679907
district,4,mention_share,amount_share_medium,bin_shares,dollar share,19,-0.5135205639796558,0.024523516690908565,-0.5666666666666667,0.011414828523297834,0.5135205639796558,0.5666666666666667,0.05722153894545332,0.019975949915771212
district,4,mention_share,expenditure_share_medium,bin_shares,other,19,0.14612295479436466,0.5505656408254069,0.1851689515686907,0.4478902405792987,0.14612295479436466,0.1851689515686907,0.5929168439658228,0.4823433360084755
district,4,mention_share,amount_share_large,bin_shares,dollar share,19,-0.4628008646880963,0.046008384804222695,-0.4,0.0897187467211531,0.4628008646880963,0.4,0.06441173872591177,0.11418749582692213
district,4,mention_share,expenditure_share_large,bin_shares,other,19,0.22968700793403532,0.34417707166262357,0.343859649122807,0.1494473084091159,0.22968700793403532,0.343859649122807,0.4015399169397275,0.17435519314396858
district,4,mention_share,amount_share_mega,bin_shares,dollar share,19,0.5288524687064416,0.019906825237136938,0.5228070175438596,0.021636910536196246,0.5288524687064416,0.5228070175438596,0.05722153894545332,0.030291674750674742
district,4,mention_share,expenditure_share_mega,bin_shares,other,19,0.6643435919086759,0.0019191117989439629,0.6964912280701754,0.0009231674109941936,0.6643435919086759,0.6964912280701754,0.0133862487989308,0.00430811458463957
district,4,first_place_share,total_spending,totals,other,19,0.7344097724082741,0.0003428663798889024,0.8,3.9238561936082606e-05,0.7344097724082741,0.8,0.004800129318444634,0.0005493398671051565
district,4,first_place_share,expenditure_count,totals,record count,19,0.46719427289026055,0.04371727819606916,0.6801229263778924,0.0013547858381551734,0.46719427289026055,0.6801229263778924,0.15301047368624207,0.006150660754026153
district,4,first_place_share,average_expenditure,totals,other,19,0.5812253096465607,0.00905558459295767,0.6859649122807018,0.0011846753538876109,0.5812253096465607,0.6859649122807018,0.0633890921507037,0.006150660754026153
district,4,first_place_share,median_expenditure,totals,other,19,0.2839441364577069,0.23875567667196412,0.5684210526315789,0.011106774915463193,0.2839441364577069,0.5684210526315789,0.3038708612188634,0.022213549830926386
district,4,first_place_share,amount_share_micro,bin_shares,dollar share,19,-0.35833419316903015,0.13195135460399884,-0.5157894736842105,0.02379180877011267,0.35833419316903015,0.5157894736842105,0.1953010645141046,0.03700948030906415
district,4,first_place_share,expenditure_share_micro,bin_shares,other,19,-0.37283642968103103,0.11591988897447421,-0.5719298245614035,0.010510758441862306,0.37283642968103103,0.5719298245614035,0.1953010645141046,0.022213549830926386
district,4,first_place_share,amount_share_small,bin_shares,dollar share,19,-0.3519334308128488,0.13950076036721756,-0.6245614035087719,0.004254572383862963,0.3519334308128488,0.6245614035087719,0.1953010645141046,0.011912802674816297
